Date,AMD,NVDA,INTC
2016-08-29,7.590000152587891,61.29155349731445,32.83445739746094
2016-08-30,7.489999771118164,60.93560028076172,32.972991943359375
2016-08-31,7.400000095367432,60.648868560791016,33.14849090576172
2016-09-01,7.349999904632568,62.438472747802734,33.268558502197266
2016-09-02,7.510000228881836,61.825462341308594,33.323970794677734
2016-09-06,7.340000152587891,62.4088134765625,33.77654266357422
2016-09-07,6.840000152587891,61.48928451538086,33.67494201660156
2016-09-08,6.230000019073486,61.93422317504883,33.656471252441406
2016-09-09,5.900000095367432,58.84938049316406,32.73285675048828
2016-09-12,5.940000057220459,60.06551742553711,33.323970794677734
2016-09-13,5.739999771118164,59.1954345703125,32.88987731933594
2016-09-14,6.039999961853027,59.71945571899414,32.89910888671875
2016-09-15,6.019999980926514,61.98365783691406,33.767303466796875
2016-09-16,6.050000190734863,62.1319694519043,34.79252624511719
2016-09-19,6.159999847412109,62.952613830566406,34.321475982666016
2016-09-20,6.170000076293945,62.379150390625,34.303009033203125
2016-09-21,6.289999961853027,64.12920379638672,34.589324951171875
2016-09-22,6.369999885559082,64.28740692138672,34.68168258666992
2016-09-23,6.550000190734863,64.21819305419922,34.349178314208984
2016-09-26,6.320000171661377,63.61506652832031,33.850440979003906
2016-09-27,6.539999961853027,65.79026794433594,34.33994674682617
2016-09-28,6.590000152587891,66.027587890625,34.58008575439453
2016-09-29,6.670000076293945,66.64060974121094,34.46925354003906
2016-09-30,6.909999847412109,67.74797058105469,34.86640548706055
2016-10-03,6.949999809265137,67.67875671386719,34.78328323364258
2016-10-04,6.96999979019165,67.53046417236328,34.672447204589844
2016-10-05,6.78000020980835,67.46123504638672,35.08807373046875
2016-10-06,6.960000038146973,66.58126831054688,35.161964416503906
2016-10-07,6.75,66.09679412841797,35.189674377441406
2016-10-10,6.840000152587891,66.3439712524414,35.11578369140625
2016-10-11,6.5,65.3848876953125,34.423072814941406
2016-10-12,6.619999885559082,65.6815185546875,34.29376983642578
2016-10-13,6.489999771118164,64.61368560791016,34.145992279052734
2016-10-14,6.75,65.24646759033203,34.589324951171875
2016-10-17,6.670000076293945,64.8707504272461,34.4415397644043
2016-10-18,6.730000019073486,65.85950469970703,34.86640548706055
2016-10-19,6.769999980926514,65.7210693359375,32.797508239746094
2016-10-20,6.960000038146973,66.96687316894531,32.7236213684082
2016-10-21,6.519999980926514,66.77901458740234,32.46501541137695
2016-10-24,7.010000228881836,69.91328430175781,32.566612243652344
2016-10-25,7.5,71.06024932861328,32.418827056884766
2016-10-26,7.289999961853027,71.34696960449219,32.25257873535156
2016-10-27,7.110000133514404,69.88363647460938,32.15098571777344
2016-10-28,7.199999809265137,69.7649917602539,32.08633041381836
2016-10-31,7.230000019073486,70.35823059082031,32.20640182495117
2016-11-01,7.090000152587891,68.27200317382812,31.883136749267578
2016-11-02,6.760000228881836,67.98528289794922,31.95702362060547
2016-11-03,6.699999809265137,67.19428253173828,31.57547950744629
2016-11-04,6.559999942779541,66.80867004394531,31.277685165405273
2016-11-07,6.960000038146973,70.46697998046875,32.28274154663086
2016-11-08,7.0,70.35823059082031,32.32926940917969
2016-11-09,6.940000057220459,69.1717529296875,32.33857727050781
2016-11-10,6.300000190734863,67.00642395019531,32.10592269897461
2016-11-11,6.690000057220459,86.97883605957031,32.20828628540039
2016-11-14,6.789999961853027,82.6976089477539,32.08730697631836
2016-11-15,6.96999979019165,85.21888732910156,32.48747253417969
2016-11-16,7.670000076293945,90.59758758544922,32.42232894897461
2016-11-17,8.460000038146973,91.34901428222656,32.589839935302734
2016-11-18,8.710000038146973,92.30809783935547,32.52470016479492
2016-11-21,8.9399995803833,91.932373046875,32.55261993408203
2016-11-22,8.6899995803833,92.5948257446289,33.01791763305664
2016-11-23,8.800000190734863,93.0503158569336,32.757347106933594
2016-11-25,8.770000457763672,93.23847198486328,32.98069763183594
2016-11-28,8.829999923706055,93.18894958496094,33.045833587646484
2016-11-29,8.930000305175781,92.33736419677734,32.859718322753906
2016-11-30,8.90999984741211,91.29764556884766,32.292049407958984
2016-12-01,8.390000343322754,86.78227996826172,31.417268753051758
2016-12-02,8.529999732971191,87.58434295654297,31.78951644897461
2016-12-05,8.680000305175781,90.98077392578125,32.00355911254883
2016-12-06,9.449999809265137,92.47599029541016,32.3106575012207
2016-12-07,9.5600004196167,94.13955688476562,33.03652572631836
2016-12-08,10.34000015258789,92.56513214111328,33.222652435302734
2016-12-09,10.34000015258789,90.92137908935547,33.278480529785156
2016-12-12,10.680000305175781,88.71321105957031,33.473915100097656
2016-12-13,10.539999961853027,90.27772521972656,34.246315002441406
2016-12-14,10.550000190734863,95.50605773925781,34.0136604309082
2016-12-15,10.859999656677246,97.74394226074219,34.23701095581055
2016-12-16,10.65999984741211,99.42730712890625,33.790321350097656
2016-12-19,10.949999809265137,100.6353759765625,34.330074310302734
2016-12-20,11.510000228881836,104.14070892333984,34.627864837646484
2016-12-21,11.470000267028809,104.79424285888672,34.413814544677734
2016-12-22,11.600000381469727,106.06172180175781,34.3672981262207
2016-12-23,11.579999923706055,108.70560455322266,34.40452194213867
2016-12-27,12.069999694824219,116.17179870605469,34.49758529663086
2016-12-28,11.550000190734863,108.1807861328125,34.08811569213867
2016-12-29,11.59000015258789,110.33944702148438,34.11603927612305
2016-12-30,11.34000015258789,105.69534301757812,33.75310134887695
2017-01-03,11.430000305175781,101.01164245605469,34.0601921081543
2017-01-04,11.430000305175781,103.36833190917969,33.88338088989258
2017-01-05,11.239999771118164,100.74429321289062,33.82754898071289
2017-01-06,11.319999694824219,102.09098052978516,33.94852066040039
2017-01-09,11.489999771118164,106.23006439208984,34.06950378417969
2017-01-10,11.4399995803833,105.42799377441406,34.00436019897461
2017-01-11,11.199999809265137,104.13079833984375,34.38591003417969
2017-01-12,10.760000228881836,102.42765045166016,34.162567138671875
2017-01-13,10.579999923706055,102.41773986816406,34.23701095581055
2017-01-17,9.819999694824219,100.12045288085938,34.246315002441406
2017-01-18,9.880000114440918,101.94242858886719,34.2090950012207
2017-01-19,9.770000457763672,104.13079833984375,34.03227615356445
2017-01-20,9.75,102.9920654296875,34.3765983581543
2017-01-23,9.90999984741211,104.06148529052734,34.21840286254883
2017-01-24,10.4399995803833,106.27957153320312,35.00941467285156
2017-01-25,10.350000381469727,106.73506927490234,35.17692947387695
2017-01-26,10.520000457763672,108.57686614990234,34.95357894897461
2017-01-27,10.670000076293945,110.67609405517578,35.34442901611328
2017-01-30,10.609999656677246,108.94324493408203,34.82329177856445
2017-01-31,10.369999885559082,108.11146545410156,34.264930725097656
2017-02-01,12.0600004196167,112.83478546142578,33.98574447631836
2017-02-02,12.279999732971191,114.26068878173828,34.134647369384766
2017-02-03,12.239999771118164,113.26057434082031,34.22837448120117
2017-02-06,13.630000114440918,116.16188049316406,33.99406051635742
2017-02-07,13.289999961853027,117.96408081054688,34.069034576416016
2017-02-08,13.5600004196167,117.44917297363281,34.09715270996094
2017-02-09,13.420000076293945,115.24100494384766,33.23488235473633
2017-02-10,13.579999923706055,112.50801086425781,33.122413635253906
2017-02-13,13.489999771118164,107.31929779052734,33.55355453491211
2017-02-14,13.260000228881836,107.71537017822266,33.675392150878906
2017-02-15,13.300000190734863,107.93321990966797,33.78786087036133
2017-02-16,12.970000267028809,106.20036315917969,34.12527084350586
2017-02-17,13.130000114440918,106.18057250976562,34.190879821777344
2017-02-21,14.0,109.98297119140625,34.22837448120117
2017-02-22,14.279999732971191,109.81441497802734,33.80660629272461
2017-02-23,14.319999694824219,99.63208770751953,33.909706115722656
2017-02-24,14.119999885559082,100.59381103515625,34.23774719238281
2017-02-27,15.199999809265137,103.51862335205078,34.218997955322266
2017-02-28,14.460000038146973,100.61365509033203,33.92844772338867
2017-03-01,14.960000038146973,101.91246032714844,33.675392150878906
2017-03-02,13.899999618530273,98.1548080444336,33.65665054321289
2017-03-03,13.029999732971191,97.58969116210938,33.64727020263672
2017-03-06,13.039999961853027,96.83616638183594,33.337982177734375
2017-03-07,13.050000190734863,97.89704132080078,33.55355453491211
2017-03-08,13.220000267028809,97.71856689453125,33.38484191894531
2017-03-09,13.329999923706055,97.69873809814453,33.57229232788086
2017-03-10,13.90999984741211,98.27381134033203,33.65665054321289
2017-03-13,14.279999732971191,100.98048400878906,32.953704833984375
2017-03-14,14.100000381469727,100.91107940673828,32.972450256347656
2017-03-15,13.979999542236328,101.67452239990234,32.8974723815918
2017-03-16,13.649999618530273,102.92375946044922,32.93496322631836
2017-03-17,13.489999771118164,105.1644515991211,33.05680465698242
2017-03-20,14.399999618530273,108.5156021118164,33.20676803588867
2017-03-21,13.819999694824219,105.0058364868164,32.84123992919922
2017-03-22,14.100000381469727,107.14738464355469,33.15052795410156
2017-03-23,13.789999961853027,106.1757583618164,33.05680465698242
2017-03-24,13.699999809265137,106.55250549316406,32.953704833984375
2017-03-27,13.699999809265137,107.32585144042969,33.169281005859375
2017-03-28,13.6899995803833,106.77063751220703,33.36610412597656
2017-03-29,13.710000038146973,106.42361450195312,33.337982177734375
2017-03-30,14.050000190734863,108.46604919433594,33.506683349609375
2017-03-31,14.550000190734863,108.00004577636719,33.80660629272461
2017-04-03,14.640000343322754,107.45472717285156,33.890960693359375
2017-04-04,14.15999984741211,99.91961669921875,34.0034294128418
2017-04-05,14.170000076293945,99.17601013183594,33.94719314575195
2017-04-06,13.270000457763672,99.8998031616211,33.76911926269531
2017-04-07,13.520000457763672,99.47345733642578,33.76911926269531
2017-04-10,13.100000381469727,96.93531799316406,33.55355453491211
2017-04-11,13.100000381469727,97.2823257446289,33.497318267822266
2017-04-12,12.760000228881836,96.47924041748047,33.39421844482422
2017-04-13,12.3100004196167,94.67479705810547,33.03806686401367
2017-04-17,12.789999961853027,98.38286590576172,33.25362777709961
2017-04-18,12.949999809265137,98.44234466552734,33.52543258666992
2017-04-19,12.84000015258789,98.82901000976562,33.65665054321289
2017-04-20,13.109999656677246,100.3955307006836,33.909706115722656
2017-04-21,13.0,100.81192779541016,34.04092025756836
2017-04-24,13.130000114440918,102.07107543945312,34.44393539428711
2017-04-25,13.489999771118164,103.8458023071289,34.55640411376953
2017-04-26,13.40999984741211,103.13196563720703,34.612640380859375
2017-04-27,13.619999885559082,104.73811340332031,35.08126449584961
2017-04-28,13.300000190734863,103.40957641601562,33.881587982177734
2017-05-01,13.619999885559082,105.7295913696289,34.031551361083984
2017-05-02,10.319999694824219,102.59657287597656,34.65013885498047
2017-05-03,10.390000343322754,103.3599853515625,34.91734313964844
2017-05-04,10.100000381469727,102.96340942382812,34.79459762573242
2017-05-05,10.1899995803833,102.97333526611328,34.766273498535156
2017-05-08,10.039999961853027,101.89262390136719,34.501888275146484
2017-05-09,10.180000305175781,102.0611801147461,34.34137725830078
2017-05-10,10.789999961853027,120.25452423095703,34.00144958496094
2017-05-11,11.069999694824219,125.4200439453125,33.69929885864258
2017-05-12,11.260000228881836,126.79818725585938,33.548221588134766
2017-05-15,11.420000076293945,133.1634063720703,33.64264678955078
2017-05-16,12.75,135.64202880859375,33.822052001953125
2017-05-17,11.199999809265137,126.629638671875,33.08555221557617
2017-05-18,11.279999732971191,131.93399047851562,33.25551986694336
2017-05-19,11.40999984741211,134.98095703125,33.425479888916016
2017-05-22,11.039999961853027,137.85923767089844,33.774837493896484
2017-05-23,10.890000343322754,136.0032196044922,33.85981750488281
2017-05-24,10.890000343322754,137.5316925048828,34.10531234741211
2017-05-25,10.979999542236328,137.22401428222656,34.23750305175781
2017-05-26,11.0,140.7771759033203,34.23750305175781
2017-05-30,11.119999885559082,143.78448486328125,34.1619758605957
2017-05-31,11.1899995803833,143.26840209960938,34.09587097167969
2017-06-01,10.930000305175781,143.2783203125,34.10531234741211
2017-06-02,10.899999618530273,142.56370544433594,34.294166564941406
2017-06-05,11.239999771118164,146.90097045898438,34.313045501708984
2017-06-06,12.029999732971191,146.23597717285156,34.1147575378418
2017-06-07,12.380000114440918,148.0026397705078,34.23750305175781
2017-06-08,12.899999618530273,158.74159240722656,34.44523239135742
2017-06-09,12.279999732971191,148.47903442382812,33.71818542480469
2017-06-12,12.09000015258789,148.8462677001953,33.737064361572266
2017-06-13,11.960000038146973,150.2655487060547,33.87870788574219
2017-06-14,11.770000457763672,150.58316040039062,33.548221588134766
2017-06-15,11.5,151.22828674316406,33.34049606323242
2017-06-16,11.4399995803833,150.48391723632812,33.246070861816406
2017-06-19,11.930000305175781,156.14122009277344,33.52934265136719
2017-06-20,12.640000343322754,155.9129180908203,32.91559982299805
2017-06-21,13.979999542236328,158.2751007080078,32.65121078491211
2017-06-22,14.380000114440918,157.18333435058594,32.443485260009766
2017-06-23,14.170000076293945,152.6773681640625,32.282962799072266
2017-06-26,14.079999923706055,151.0099334716797,32.169654846191406
2017-06-27,13.399999618530273,145.481689453125,31.773086547851562
2017-06-28,13.229999542236328,150.61294555664062,32.29240798950195
2017-06-29,12.600000381469727,145.58090209960938,31.66922378540039
2017-06-30,12.479999542236328,143.47682189941406,31.85806655883789
2017-07-03,12.149999618530273,138.28598022460938,31.59368324279785
2017-07-05,13.1899995803833,141.97811889648438,32.42460632324219
2017-07-06,13.020000457763672,142.4049072265625,31.75420570373535
2017-07-07,13.359999656677246,145.6603240966797,31.99026107788086
2017-07-10,13.8100004196167,152.54833984375,31.773086547851562
2017-07-11,13.890000343322754,154.71200561523438,32.02802276611328
2017-07-12,14.289999961853027,161.29229736328125,32.33961486816406
2017-07-13,13.529999732971191,159.4263916015625,32.330177307128906
2017-07-14,13.920000076293945,163.7140350341797,32.74563217163086
2017-07-17,13.800000190734863,163.01927185058594,32.5473518371582
2017-07-18,13.479999542236328,164.71649169921875,32.60400390625
2017-07-19,13.550000190734863,163.8629150390625,32.63233184814453
2017-07-20,13.800000190734863,166.2449188232422,32.811729431152344
2017-07-21,13.880000114440918,166.84042358398438,32.792850494384766
2017-07-24,14.15999984741211,164.90501403808594,32.5756721496582
2017-07-25,14.109999656677246,164.1110382080078,32.7361946105957
2017-07-26,14.760000228881836,166.00672912597656,32.811729431152344
2017-07-27,14.119999885559082,160.52810668945312,33.01945877075195
2017-07-28,13.949999809265137,163.15821838378906,33.34049606323242
2017-07-31,13.609999656677246,161.29229736328125,33.491573333740234
2017-08-01,13.710000038146973,163.25747680664062,34.32248306274414
2017-08-02,13.369999885559082,163.15821838378906,34.596309661865234
2017-08-03,13.239999771118164,165.23255920410156,34.713321685791016
2017-08-04,13.119999885559082,165.9570770263672,34.532569885253906
2017-08-07,13.430000305175781,171.05859375,34.656246185302734
2017-08-08,13.109999656677246,169.02394104003906,34.6372184753418
2017-08-09,12.829999923706055,170.8203887939453,34.80845642089844
2017-08-10,12.119999885559082,163.505615234375,34.380367279052734
2017-08-11,12.229999542236328,154.79139709472656,34.12350845336914
2017-08-14,12.760000228881836,167.13816833496094,34.57062530517578
2017-08-15,13.020000457763672,165.7288055419922,34.24717712402344
2017-08-16,12.630000114440918,163.91253662109375,34.06642532348633
2017-08-17,12.34000015258789,160.26010131835938,33.45758819580078
2017-08-18,12.369999885559082,160.28985595703125,33.305381774902344
2017-08-21,12.050000190734863,157.95750427246094,33.219764709472656
2017-08-22,12.170000076293945,161.47406005859375,32.962921142578125
2017-08-23,12.479999542236328,164.70254516601562,32.9724235534668
2017-08-24,12.5,164.09658813476562,33.01998519897461
2017-08-25,12.430000305175781,162.7257080078125,32.981937408447266
2017-08-28,12.229999542236328,163.87803649902344,32.962921142578125
2017-08-29,12.149999618530273,163.6098175048828,33.03901672363281
2017-08-30,12.670000076293945,164.58334350585938,33.191226959228516
2017-08-31,13.0,168.31846618652344,33.362457275390625
2017-09-01,13.1899995803833,169.33169555664062,33.38148498535156
2017-09-05,12.920000076293945,164.81182861328125,33.31488800048828
